,fao_area,isscaap_code,isscaap_group,asfis_code,common_name,species_name,location,status_year,tier,status,uncertainty,assessment_update,data_owner,data_provider,operational_data_process,source_citation,source_citation_url,grsf_short_name,grsf_stock_id,grsf_semantic_id,data_provider_stock_id,unit_update,subarea_description,assessment_method,assessment_description,status_basis,BdivBref,B_refpt,FdivFref,F_refpts,status_text,comments,sosi_temp_id,sdg_id,sosi_record_type
36,fao:31,76,Sea-urchins and other echinoderms,JEY,Holothuriidae,Holothuriidae,Area 31 Nicaragua,2023,2,O,H,yes,FAO,FAO,FAO-SoSI,"Sharma, R., Barange, M., Agostini, V., Barros, P., Gutierrez, N.L., Vasconcellos, M., Fernandez Reguera, D., Tiffay, C., & Levontin, P., eds. 2025. Review of the state of world marine fishery resources – 2025. FAO Fisheries and Aquaculture Technical Paper, No. 721. Rome. FAO.",https://doi.org/10.4060/cd5538en,Holothuriidae - Nicaragua,9ad2bd51-aa39-3199-8fec-5685243c8de0,asfis:JEY+wja:NIC,,False,,Surplus production,JABBA with FAO landings and local CPUE data series 2007-2023,B,0.59,Bmsy,2.85,Fmsy,Overfished,,sosi_335,,SoSIndex
37,fao:31,33,Miscellaneous coastal fishes,EFV,Snowy grouper,Hyporthodus niveatus,Area 31 - USA Southeast,2018,1,O,M,no,USA-NOAA,National,FAO-FSSI,"SEDAR. 2020a. SEDAR 36 – South Atlantic Snowy Grouper Assessment Report. SEDAR, North Charleston SC. 117",https://sedarweb.org/documents/2020-update-sedar-36-update-assessment-report-south-atlantic-snowy-grouper-2/,Snowy grouper Southern Atlantic coast,0c7c8920-fd59-3150-b84d-1fd8fdb3bf6d,asfis:EFV+usa_efh_safmc:SnapperGrouper,10339.0,False,,Statistical catch at age,Beaufort assessment model,B,0.36,Bmsy,1.13,Fmsy,Overfished,,sosi_10,,SoSIndex
38,fao:31,33,Miscellaneous coastal fishes,EFV,Snowy grouper,Hyporthodus niveatus,USA Gulf of Mexico,9999,1,O,H,no,USA,National,FIRMS-SFP,"SEDAR. 2016. SEDAR 49, Stock Assessment Report. Gulf of Mexico Data-limited Species:Red Drum, Lane Snapper, Wenchman, Yellowmouth Grouper, SpeckledHind, Snowy Grouper, Almaco Jack, Lesser Amberjack. North Charleston, SC. 618 pp.",https://sedarweb.org/documents/sedar-49-final-stock-assessment-report-gulf-of-mexico-data-limited-species/,Snowy grouper - US Northern Gulf of Mexico,fabfc7f4-be60-32e1-b0d8-5d1c2f7e1c92,asfis:EFV+usa_fmc:GFMC,,False,,Data limited methods,DLM Tool,,,,,,Overfished,This stock unit may need to be classified as a tier 2 or excluded from list. Stock assessment used data-limited models and was conducted in 2016 with data up to 2014. No signs that NOAA will do a stock assessment anytime soon.,sosi_11,,SoSIndex
39,fao:31,36,"""Tunas, bonitos, billfishes""",SAI,Atlantic sailfish,Istiophorus albicans,Area 31 Western Atlantic,2021,1,M,L,yes,ICCAT,ICCAT,FIRMS-ICCAT,"ICCAT 2023. Report of the 2023 ICCAT Atlantic Sailfish Data Preparatory and Stock Assessment Meeting(Online, 5-10 June 2023)",https://iccat.int/Documents/SCRS/DetRep/SAI_DP_SA_ENG.pdf,Atlantic sailfish - West Atlantic,837bb81c-f508-3c2f-a728-7e457d1594ae,asfis:SAI+iccat:SAI_W,,False,,Surplus production and integrated statistical model,JABBA and Stock synthesis with data up to 2021,B,0.96,Bmsy,0.59,Fmsy,Maximally sustainably fished,,sosi_197,,SoSIndex
40,fao:31,36,"""Tunas, bonitos, billfishes""",WHM,White marlin,Kajikia albida,Area 31 Atlantic,2023,1,M,L,yes,ICCAT,ICCAT,FIRMS-ICCAT,"ICCAT 2025. Report of the 2025 ICCAT Atlantic White Marlin Stock Assessment Meeting (hybrid/ Madrid, Spain, 23-27 June 2025)",https://iccat.int/Documents/Meetings/Docs/2025/Reports/2025_WHM_SA_ENG.pdf,White marlin Atlantic,c8532edc-f6bf-35d0-8064-7207b3087bd7,asfis:WHM+iccat:WHM_ATL,,False,,Surplus production and integrated statistical model,JABBA and Stock synthesis with data up to 2023,B,0.8,Bmsy,0.19,Fmsy,Maximally sustainably fished,,sosi_199,,SoSIndex
41,fao:31,33,Miscellaneous coastal fishes,LJN,Mutton snapper,Lutjanus analis,USA South Atlantic and Gulf of Mexico,2023,1,U,L,yes,USA-NOAA,National,FAO-FSSI,"SEDAR 2024. SEDAR 79. Stock Assessment Report. Southeastern US Mutton Snapper. North Charleston, SC. 526 p.",https://apps-st.fisheries.noaa.gov/sis/docServlet?fileAction=download&fileId=9887,Mutton snapper Southern Atlantic coast and Gulf of Mexico,5c715c00-6540-3a73-b350-45605e109a95,asfis:LJN+esa_efh_gfmc:ReefFish;usa_efh_safmc:SnapperGrouper,11342.0,False,,Integrated statistical assessment,Stock Synthesis with data up to 2023,B,1.61,Bmsy,0.53,Fmsy,Underexploited,,sosi_86,,SoSIndex
42,fao:31,33,Miscellaneous coastal fishes,SNR,Red snapper,Lutjanus campechanus,Mexico Gulf of Mexico,2022,2,O,H,yes,FAO,FAO,FAO-SoSI,"Sharma, R., Barange, M., Agostini, V., Barros, P., Gutierrez, N.L., Vasconcellos, M., Fernandez Reguera, D., Tiffay, C., & Levontin, P., eds. 2025. Review of the state of world marine fishery resources – 2025. FAO Fisheries and Aquaculture Technical Paper, No. 721. Rome. FAO.",https://doi.org/10.4060/cd5538en,Northern red snapper - Mexico Gulf of Mexico,8ada5187-6164-3f0a-be6e-fe1076cb9b5f,asfis:SNR+mex_inapesca:SNR1,,False,,Surplus production,JABBA with FAO landings and local CPUE data series 1984-2003,B,0.46,Bmsy,3.21,Fmsy,Overfished,,sosi_91,,SoSIndex
43,fao:31,33,Miscellaneous coastal fishes,SNR,Red snapper,Lutjanus campechanus,USA Gulf of Mexico,2017,1,O,M,no,USA-NOAA,National,FAO-FSSI,SEDAR 2018. SEDAR 52. Stock Assessment Report- Gulf of Mexico red snapper. North Charleston SC. 434 p.,https://sedarweb.org/documents/sedar-52-gulf-of-mexico-red-snapper-final-stock-assessment-report/,Red snapper Gulf of Mexico,932ead78-05a2-36d5-b3f0-db883a05371c,asfis:SNR+usa_efh_gfmc:ReefFish,10230.0,False,,Integrated statistical assessment,Stock Synthesis with data up to 2016,B,0.7,Bmsy,0.82,Fmsy,Overfished,,sosi_92,,SoSIndex
44,fao:31,33,Miscellaneous coastal fishes,SNR,Red snapper,Lutjanus campechanus,Area 31 - USA Southeast,2019,1,O,M,no,USA-NOAA,National,FAO-FSSI,"SEDAR. 2021. SEDAR 73 South Atlantic Red Snapper- Stock Assessment Report. SEDAR, North Charleston SC. 194 pp",https://sedarweb.org/documents/sedar-73-stock-assessment-report-south-atlantic-red-snapper/,Red snapper Southern Atlantic coast,6f2b9a0c-0984-379b-80e6-3e96f3de2469,asfis:SNR+usa_efh_safmc:SnapperGrouper,10231.0,False,,Statistical catch at age,Beaufort assessment model,B,0.44,Bmsy,2.19,Fmsy,Overfished,,sosi_93,,SoSIndex
45,fao:31,33,Miscellaneous coastal fishes,LJI,Gray snapper,Lutjanus griseus,USA Gulf of Mexico,2020,1,U,L,yes,USA-NOAA,National,FAO-FSSI,"SEDAR 2022. SEDAR 75. Stock Assessment Report. Gulf of Mexico Gray Snapper. North Charleston, SC. 271 pp.",https://sedarweb.org/documents/sedar-75-gulf-of-mexico-gray-snapper-final-stock-assessment-report/,Gray snapper Gulf of Mexico,ed6ca098-34c3-3ccc-b27b-b29cb6e57dd4,asfis:LJI+usa_efh_gfmc:ReefFish,10221.0,False,,Integrated statistical assessment,Stock Synthesis with data up to 2020,B,1.6,Bmsy,0.66,Fmsy,Underexploited,,sosi_85,,SoSIndex
46,fao:31,33,Miscellaneous coastal fishes,SNL,Lane snapper,Lutjanus synagris,Cuba,2023,2,U,H,yes,FAO,FAO,FAO-SoSI,"Sharma, R., Barange, M., Agostini, V., Barros, P., Gutierrez, N.L., Vasconcellos, M., Fernandez Reguera, D., Tiffay, C., & Levontin, P., eds. 2025. Review of the state of world marine fishery resources – 2025. FAO Fisheries and Aquaculture Technical Paper, No. 721. Rome. FAO.",https://doi.org/10.4060/cd5538en,Lane snapper - Cuba,ffb6b7fa-5f56-3f61-9b8c-79d0c733e6c6,asfis:SNL+wja:CUB,,False,,Surplus production,JABBA with FAO landings and local effort data series 1981-2014,B,1.74,Bmsy,0.16,Fmsy,Underexploited,,sosi_122a,,SoSIndex
47,fao:31,33,Miscellaneous coastal fishes,SNL,Lane snapper,Lutjanus synagris,Area 31 Mexico,2023,2,O,H,yes,FAO,FAO,FAO-SoSI,"Sharma, R., Barange, M., Agostini, V., Barros, P., Gutierrez, N.L., Vasconcellos, M., Fernandez Reguera, D., Tiffay, C., & Levontin, P., eds. 2025. Review of the state of world marine fishery resources – 2025. FAO Fisheries and Aquaculture Technical Paper, No. 721. Rome. FAO.",https://doi.org/10.4060/cd5538en,Lane snapper - Mexico,fc18da04-4f7a-341e-91db-b163c0904c82,asfis:SNL+fao:31.2.2,,False,,Surplus production,JABBA with FAO landings and regional effort from Rousseau et al. 2019 extended to 2023,B,0.27,Bmsy,1.75,Fmsy,Overfished,,sosi_90,,SoSIndex
48,fao:31,36,"""Tunas, bonitos, billfishes""",BUM,Blue marlin,Makaira nigricans,Area 31 Atlantic,2022,1,O,L,yes,ICCAT,ICCAT,FIRMS-ICCAT,"ICCAT. 2024. Report of the ICCAT 2024 Atlantic Blue Marlin Stock Assessment Meeting(hybrid, Madrid, Spain, 17-21 June 2024)",https://iccat.int/Documents/SCRS/DetRep/BUM_SA_ENG.pdf,Blue marlin - Atlantic,e9d96077-6cb7-34c2-bf06-dc04e25dad89,asfis:BUM+iccat:BUM_ATL,,False,,Surplus production and integrated statistical model,JABBA and Stock synthesis with data up to 2022,B,0.67,Bmsy,0.91,Fmsy,Overfished,,sosi_196,,SoSIndex
49,fao:31,33,Miscellaneous coastal fishes,KGG,Gulf kingcroaker,Menticirrhus littoralis,Mexico Gulf of Mexico,2022,2,O,H,yes,FAO,FAO,FAO-SoSI,"Sharma, R., Barange, M., Agostini, V., Barros, P., Gutierrez, N.L., Vasconcellos, M., Fernandez Reguera, D., Tiffay, C., & Levontin, P., eds. 2025. Review of the state of world marine fishery resources – 2025. FAO Fisheries and Aquaculture Technical Paper, No. 721. Rome. FAO.",https://doi.org/10.4060/cd5538en,Gulf kingcroaker - Mexico (Gulf of Mexico),329f1ee3-1cac-382d-8fdc-202cfef89229,asfis:KGG+fao:31.2.2,,False,,Surplus production,JABBA with FAO landings and regional effort from Rousseau et al. 2019 extended to 2022,B,0.25,Bmsy,1.7,Fmsy,Overfished,,sosi_62,,SoSIndex
50,fao:31,33,Miscellaneous coastal fishes,KGG,Gulf kingcroaker,Menticirrhus littoralis,USA Gulf of Mexico,2023,2,U,H,yes,FAO,FAO,FAO-SoSI,"Sharma, R., Barange, M., Agostini, V., Barros, P., Gutierrez, N.L., Vasconcellos, M., Fernandez Reguera, D., Tiffay, C., & Levontin, P., eds. 2025. Review of the state of world marine fishery resources – 2025. FAO Fisheries and Aquaculture Technical Paper, No. 721. Rome. FAO.",https://doi.org/10.4060/cd5538en,Gulf kingcroaker - USA (Gulf of Mexico),207ecf7a-157e-3623-b2aa-7cb85e55b234,asfis:KGG+fao:31.2.1,,False,,Surplus production,JABBA with FAO landings and local CPUE data series 1991-2020,B,1.33,Bmsy,0.23,Fmsy,Underexploited,,sosi_63,,SoSIndex
51,fao:31,33,Miscellaneous coastal fishes,CKM,Whitemouth croaker,Micropogonias furnieri,Venezuela,2023,2,O,H,yes,FAO,FAO,FAO-SoSI,"Sharma, R., Barange, M., Agostini, V., Barros, P., Gutierrez, N.L., Vasconcellos, M., Fernandez Reguera, D., Tiffay, C., & Levontin, P., eds. 2025. Review of the state of world marine fishery resources – 2025. FAO Fisheries and Aquaculture Technical Paper, No. 721. Rome. FAO.",https://doi.org/10.4060/cd5538en,Whitemouth croaker - Venezuela,4bafaa97-1e4a-3e6b-b01c-40ff4ec53bcc,asfis:CKM+wja:VEN,,False,,Surplus production,JABBA with FAO landings and regional effort from Rousseau et al. 2020 extended to 2023,B,0.58,Bmsy,1.11,Fmsy,Overfished,,sosi_54,,SoSIndex
52,fao:31,33,Miscellaneous coastal fishes,MUF,Flathead grey mullet,Mugil cephalus,USA Florida west coast,9999,1,U,H,no,USA,National,FIRMS-WECAFC,"Chagaris, D., Addis, D. & Mahmoudi, B. 2014. The 2014 stock assessment update for striped mullet, Mugil cephalus, in Florida. Florida Fish and Wildlife Conservation Commission, 76 pp.",https://myfwc.com/media/13333/stripedmullet-assessment-2014-final.pdf,Flathead grey mullet - West coast of USA Florida,9abb0318-a741-3946-8fe9-008c96d5dde9,asfis:MUF+lme:5,,False,,Surplus production and integrated statistical model,ASPIC and stock synthesis with data up to 2013.,B,1.74,Bspr35,0.38,Fspr35,Underexploited,,sosi_04,,SoSIndex
53,fao:31,33,Miscellaneous coastal fishes,MUF,Flathead grey mullet,Mugil cephalus,USA Louisiana waters,2023,1,U,L,yes,USA,National,FIRMS-WECAFC,West et al. 2025. Assessment of Striped Mullet Mugil cephalus in Louisiana Waters. 2025 Report. Office of Fisheries. Louisiana Department of Wildlife and Fisheries. 118 pp.,https://www.wlf.louisiana.gov/assets/Resources/Publications/Stock_Assesments/Striped_Mullet/Smullet_LA_2025.pdf,Flathead grey mullet - USA Louisiana,7adc12b8-f93b-37a8-902e-6cdaee7c8ae4,asfis:MUF+lme:5,,False,,Integrated statistical assessment,Stock synthesis with data up to 2023,B,2.89,Bmsy,0.001,Fmsy,Underexploited,,sosi_05,,SoSIndex
54,fao:31,33,Miscellaneous coastal fishes,MUF,Flathead grey mullet,Mugil cephalus,USA Florida east coast,9999,1,U,H,no,USA,National,FIRMS-WECAFC,"Chagaris, D., Addis, D. & Mahmoudi, B. 2014. The 2014 stock assessment update for striped mullet, Mugil cephalus, in Florida. Florida Fish and Wildlife Conservation Commission, 76 pp.",https://myfwc.com/media/13333/stripedmullet-assessment-2014-final.pdf,Flathead grey mullet - East coast of USA Florida,4cb9df0e-db64-3ce7-8e06-50779bfd035d,asfis:MUF+lme:6,,False,,Surplus production and integrated statistical model,ASPIC and stock synthesis with data up to 2013.,B,1.74,Bspr35,0.41,Fspr35,Underexploited,,sosi_06,,SoSIndex
55,fao:31,33,Miscellaneous coastal fishes,MUF,Flathead grey mullet,Mugil cephalus,Mexico Gulf of Mexico,2022,2,U,H,yes,FAO,FAO,FAO-SoSI,"Sharma, R., Barange, M., Agostini, V., Barros, P., Gutierrez, N.L., Vasconcellos, M., Fernandez Reguera, D., Tiffay, C., & Levontin, P., eds. 2025. Review of the state of world marine fishery resources – 2025. FAO Fisheries and Aquaculture Technical Paper, No. 721. Rome. FAO.",https://doi.org/10.4060/cd5538en,Flathead grey mullet - Mexico,68788bdb-b539-32d3-beff-ee62dec72a7a,asfis:MUF+fao:31.2.2,,False,,Surplus production,JABBA with FAO landings and local CPUE data series 1975-2001,B,1.44,Bmsy,0.48,Fmsy,Underexploited,,sosi_02,,SoSIndex
56,fao:31,33,Miscellaneous coastal fishes,MUB,Lebranche mullet,Mugil liza,Venezuela,2023,2,M,H,yes,FAO,FAO,FAO-SoSI,"Sharma, R., Barange, M., Agostini, V., Barros, P., Gutierrez, N.L., Vasconcellos, M., Fernandez Reguera, D., Tiffay, C., & Levontin, P., eds. 2025. Review of the state of world marine fishery resources – 2025. FAO Fisheries and Aquaculture Technical Paper, No. 721. Rome. FAO.",https://doi.org/10.4060/cd5538en,Lebranche mullet - Venezuela,bff17db4-13b8-3102-8825-11a7d3669a65,asfis:MUB+wja:VEN,,False,,Surplus production,JABBA with FAO landings and regional effort from Rousseau et al. 2019 extended to 2023,B,0.8,Bmsy,1.06,Fmsy,Maximally sustainably fished,,sosi_51,,SoSIndex
57,fao:31,33,Miscellaneous coastal fishes,MKM,Gag grouper,Mycteroperca microlepis,USA Gulf of Mexico,2022,1,O,L,yes,USA-NOAA,National,FAO-FSSI,NOAA Fisheries 2023. Interim Analysis for Gulf of Mexico Gag Grouper. Gulf Fisheries Branch. Sustainable Fisheries Division. 39 p.,https://apps-st.fisheries.noaa.gov/sis/docServlet?fileAction=download&fileId=9195,Gag Gulf of Mexico,f84aedca-1253-3346-a787-04db84b3990c,asfis:MKM+usa_efh_gfmc:ReefFish,10348.0,False,,Integrated statistical assessment,Stock synthesis with data up to 2022,B,0.07,Bmsy,2.78,Fmsy,Overfished,,sosi_15,,SoSIndex
58,fao:31,33,Miscellaneous coastal fishes,MKM,Gag grouper,Mycteroperca microlepis,Area 31 - USA Southeast,2019,1,O,M,no,USA-NOAA,National,FAO-FSSI,"SEDAR. 2021. SEDAR 71 South Atlantic Gag Stock Assessment Report. SEDAR, North Charleston SC. 164 pp",https://sedarweb.org/documents/sedar-71-stock-assessment-report-south-atlantic-gag/,Gag Southern Atlantic coast,9729154b-6815-3d66-b8b0-f4f5858154aa,asfis:MKM+usa_efh_safmc:SnapperGrouper,10349.0,False,,Statistical catch at age,Beaufort assessment model,B,0.15,Bmsy,2.15,Fmsy,Overfished,,sosi_16,,SoSIndex
59,fao:31,33,Miscellaneous coastal fishes,MKH,Scamp,Mycteroperca phenax,USA Gulf of Mexico,2020,1,U,L,yes,USA,National,FIRMS-WECAFC,"SEDAR 2022. SEDAR 68 OA. Stock Assessment Report. Gulf of Mexico Scamp Grouper. North Charleston, SC. 231 pp.",https://sedarweb.org/documents/sedar-68oa-south-atlantic-scamp-operational-assessment-final-stock-assessment-report/,Scamp - Northern Gulf of Mexico,9d247ffb-73ad-3089-9750-92e6f581eade,asfis:MKH+usa_efh_gfmc:ReefFish,,False,,Integrated statistical assessment,Stock synthesis with data up to 2020,B,1.62,Bmsy,0.54,Fmsy,Underexploited,,sosi_36,,SoSIndex
60,fao:31,57,"""Squids, cuttlefishes, octopuses""",OQY;OCC,Mexican four-eyed octopus and common octopus,Octopus maya;Octopus vulgaris,Area 31 Mexico,2023,2,M,H,yes,FAO,FAO,FAO-SoSI,"Sharma, R., Barange, M., Agostini, V., Barros, P., Gutierrez, N.L., Vasconcellos, M., Fernandez Reguera, D., Tiffay, C., & Levontin, P., eds. 2025. Review of the state of world marine fishery resources – 2025. FAO Fisheries and Aquaculture Technical Paper, No. 721. Rome. FAO.",https://doi.org/10.4060/cd5538en,Mexican four-eyed octopus and common octopus - Mexico,e81e2ec3-509d-3184-af91-2250788980df,asfis:OCC;asfis:OQY+fao:31.2.2,,False,,Surplus production,JABBA with FAO landings and local CPUE data series 1995-2008,B,1.18,Bmsy,0.62,Fmsy,Maximally sustainably fished,,sosi_329,,SoSIndex
61,fao:31,33,Miscellaneous coastal fishes,SNY,Yellowtail Snapper,Ocyurus chrysurus,Area 31 - USA Southeast,2023,1,U,L,yes,USA-NOAA,National,FAO-FSSI,"SEDAR 2025. SEDAR 96. Stock Assessment Report. Southeastern US Yellowtail Snapper. Charleston, SC. 194 pp.",https://sedarweb.org/documents/sedar-96-southeastern-us-yellowtail-snapper-final-stock-assessment-report/,Yellowtail Snapper Southern Atlantic Coast and Gulf of Mexico,7a769a1d-b97f-3ecf-b337-81e4a163625d,asfis:SNY+esa_efh_gfmc:ReefFish;usa_efh_safmc:SnapperGrouper,11081.0,False,,Integrated statistical assessment,Stock Synthesis with data up to 2023,B,1.46,Bmsy,0.62,Fmsy,Underexploited,,sosi_97,,SoSIndex
62,fao:31,33,Miscellaneous coastal fishes,SNY,Yellowtail Snapper,Ocyurus chrysurus,Area 31 Mexico,2023,2,M,H,yes,FAO,FAO,FAO-SoSI,"Sharma, R., Barange, M., Agostini, V., Barros, P., Gutierrez, N.L., Vasconcellos, M., Fernandez Reguera, D., Tiffay, C., & Levontin, P., eds. 2025. Review of the state of world marine fishery resources – 2025. FAO Fisheries and Aquaculture Technical Paper, No. 721. Rome. FAO.",https://doi.org/10.4060/cd5538en,Yellowtail snapper - Mexico,a01c2e8a-d6a4-3d02-8221-fe6d92296561,asfis:SNY+mex_inapesca:SNR1,,False,,Surplus production,JABBA with FAO landings and regional effort from Rousseau et al. 2019 extended to 2023,B,1.09,Bmsy,3.2,Fmsy,Maximally sustainably fished,,sosi_98,,SoSIndex
63,fao:31,33,Miscellaneous coastal fishes,SNY,Yellowtail Snapper,Ocyurus chrysurus,Cuba,2023,2,U,H,yes,FAO,FAO,FAO-SoSI,"Sharma, R., Barange, M., Agostini, V., Barros, P., Gutierrez, N.L., Vasconcellos, M., Fernandez Reguera, D., Tiffay, C., & Levontin, P., eds. 2025. Review of the state of world marine fishery resources – 2025. FAO Fisheries and Aquaculture Technical Paper, No. 721. Rome. FAO.",https://doi.org/10.4060/cd5538en,Yellowtail Snapper - Cuba,9b967094-ae4f-3033-bdde-297a33ee2d44,asfis:SNY+wja:CUB,,False,,Surplus production,JABBA with FAO landings and local effort data series 1981-2014,B,1.96,Bmsy,0.01,Fmsy,Underexploited,,sosi_95,,SoSIndex
64,fao:31,33,Miscellaneous coastal fishes,SNY,Yellowtail Snapper,Ocyurus chrysurus,Venezuela,2023,2,O,H,yes,FAO,FAO,FAO-SoSI,"Sharma, R., Barange, M., Agostini, V., Barros, P., Gutierrez, N.L., Vasconcellos, M., Fernandez Reguera, D., Tiffay, C., & Levontin, P., eds. 2025. Review of the state of world marine fishery resources – 2025. FAO Fisheries and Aquaculture Technical Paper, No. 721. Rome. FAO.",https://doi.org/10.4060/cd5538en,Yellowtail Snapper - Venezuela,2452d752-db08-3201-a39b-e303f86007fa,asfis:SNY+wja:VEN,,False,,Surplus production,(JABBA) with FAO landings and  regional effort from Rousseau et al. 2019 extended to 2023,B,0.21,Bmsy,1.48,Fmsy,Overfished,,sosi_96,,SoSIndex
65,fao:31,35,"""Herrings, sardines, anchovies""",THA,Atlantic thread herring,Opisthonema oglinum,USA Gulf of Mexico,2023,2,U,H,yes,FAO,FAO,FAO-SoSI,"Sharma, R., Barange, M., Agostini, V., Barros, P., Gutierrez, N.L., Vasconcellos, M., Fernandez Reguera, D., Tiffay, C., & Levontin, P., eds. 2025. Review of the state of world marine fishery resources – 2025. FAO Fisheries and Aquaculture Technical Paper, No. 721. Rome. FAO.",https://doi.org/10.4060/cd5538en,Atlantic thread herring - Gulf of Mexico USA waters,03274a56-bcba-358c-adf2-d004dc1cced9,asfis:THA+fao:31.1;fao:31.2.1,,False,,Surplus production,JABBA with FAO landings and local CPUE data series 1992-2023,B,1.97,Bmsy,0.02,Fmsy,Underexploited,,sosi_158,,SoSIndex
66,fao:31,35,"""Herrings, sardines, anchovies""",THA,Atlantic thread herring,Opisthonema oglinum,Venezuela,2023,2,O,H,yes,FAO,FAO,FAO-SoSI,"Sharma, R., Barange, M., Agostini, V., Barros, P., Gutierrez, N.L., Vasconcellos, M., Fernandez Reguera, D., Tiffay, C., & Levontin, P., eds. 2025. Review of the state of world marine fishery resources – 2025. FAO Fisheries and Aquaculture Technical Paper, No. 721. Rome. FAO.",https://doi.org/10.4060/cd5538en,Atlantic thread herring - Venezuela,1c9d886b-dfd5-37a3-9d7e-dbc8260d7ca7,asfis:THA+fao:31.6.1,,False,,Surplus production,JABBA with FAO landings and regional effort from Rousseau et al. 2019 extended to 2023,B,0.08,Bmsy,0.46,Fmsy,Overfished,,sosi_159,,SoSIndex
67,fao:31,35,"""Herrings, sardines, anchovies""",THA,Atlantic thread herring,Opisthonema oglinum,Cuba,2023,2,O,H,yes,FAO,FAO,FAO-SoSI,"Sharma, R., Barange, M., Agostini, V., Barros, P., Gutierrez, N.L., Vasconcellos, M., Fernandez Reguera, D., Tiffay, C., & Levontin, P., eds. 2025. Review of the state of world marine fishery resources – 2025. FAO Fisheries and Aquaculture Technical Paper, No. 721. Rome. FAO.",https://doi.org/10.4060/cd5538en,Atlantic thread herring - Cuba,63d13624-968d-3352-b124-7b63bf5357b9,asfis:THA+wja:CUB,,False,,Surplus production,(JABBA) with FAO landings and regional effort from Rousseau et al. 2019 extended to 2023,B,0.68,Bmsy,1.18,Fmsy,Overfished,,sosi_160,,SoSIndex
68,fao:31,43,"""Lobsters, spiny-rock lobsters""",SLC,Caribbean spiny lobster,Panulirus argus,Puerto Rico,2023,1,M,L,yes,USA-NOAA,National,FAO-FSSI,"SEDAR 2025. SEDAR 91Stock Assessment ReportUS Caribbean Spiny Lobster – Puerto Rico. North Charleston, SC. 120 pp.",https://sedarweb.org/documents/sedar-91-us-caribbean-spiny-lobster-puerto-rico-final-stock-assessment-report/,Caribbean spiny lobster Puerto Rico,8656bf11-f6df-3a08-8e28-839795513d16,asfis:SLC+nja:PRI,12532.0,False,,Integrated statistical assessment,Stock synthesis with data up to 2023,B,0.94,Bmsy,1.23,Fmsy,Maximally sustainably fished,,sosi_247,,SoSIndex
69,fao:31,43,"""Lobsters, spiny-rock lobsters""",SLC,Caribbean spiny lobster,Panulirus argus,Saint Croix,2023,1,U,L,yes,USA-NOAA,National,FAO-FSSI,"SEDAR 2025. SEDAR 91Stock Assessment ReportUS Caribbean Spiny Lobster – St. Croix. North Charleston, SC. 105 pp.",https://sedarweb.org/documents/sedar-91-us-caribbean-spiny-lobster-st-croix-final-stock-assessment-report/,Caribbean spiny lobster Saint Croix,3fc05696-3719-3233-b3be-b918260c14ee,asfis:SLC+nja:STC,12534.0,False,,Integrated statistical assessment,Stock synthesis with data up to 2024,B,2.76,Bmsy,0.14,Fmsy,Underexploited,,sosi_248,,SoSIndex
70,fao:31,43,"""Lobsters, spiny-rock lobsters""",SLC,Caribbean spiny lobster,Panulirus argus,Saint Thomas/Saint John,2023,1,U,L,yes,USA-NOAA,National,FAO-FSSI,"SEDAR 2025. SEDAR 91Stock Assessment ReportUS Caribbean Spiny Lobster – St. Thomas/ St. John. North Charleston, SC. 106 pp.",https://sedarweb.org/documents/sedar-91-us-caribbean-spiny-lobster-st-thomas-st-john-final-stock-assessment-report/,Caribbean spiny lobster Saint Thomas / Saint John,85592d2a-ff10-3264-8570-4ecc3b02d594,asfis:SLC+nja:STJ;nja:STT,12533.0,False,,Integrated statistical assessment,Stock synthesis with data up to 2025,B,1.5,Bmsy,0.4,Fmsy,Underexploited,,sosi_249,,SoSIndex
71,fao:31,43,"""Lobsters, spiny-rock lobsters""",SLC,Caribbean spiny lobster,Panulirus argus,Cuba,9999,1,O,H,no,CUB,National,FIRMS-WECAFC,"Alzugaray et al. 2018. The Caribbean spiny lobster (Panulirus argus) fishery in Cuba:current status, illegal fishing, and environmental variability. Bull Mar Sci. 94(2):393–408.",https://doi.org/10.5343/bms.2016.1126,Caribbean spiny lobster - Cuba,dfa060a1-acf1-3095-96c5-4fed8ea5ed4e,asfis:SLC+eez:CUB,,False,,Statistical catch at age,Data up to 2015,B,<0.8,Bmsy,0.6,Fmsy,Overfished,,sosi_250,,SoSIndex
72,fao:31,43,"""Lobsters, spiny-rock lobsters""",SLC,Caribbean spiny lobster,Panulirus argus,Center Caribbean stock,2023,2,U,H,yes,FAO,WECAFC,FIRMS-WECAFC,"Sharma, R., Barange, M., Agostini, V., Barros, P., Gutierrez, N.L., Vasconcellos, M., Fernandez Reguera, D., Tiffay, C., & Levontin, P., eds. 2025. Review of the state of world marine fishery resources – 2025. FAO Fisheries and Aquaculture Technical Paper, No. 721. Rome. FAO.",https://doi.org/10.4060/cd5538en,Caribbean spiny lobster - Center (from Cuba eastwards to the Greater and Lesser Antilles and southwards to Venezuela),755caa2f-f189-37c3-bff4-b13c7f9f0efa,asfis:SLC+wecafc:SLC_C,,False,,Surplus Production,"JABBA with FAO landings for the Center Caribbean (major and minor Antilles, venezuela and Colombia) with local effort data series 1973-2013",B,1.71,Bmsy,0.76,Fmsy,Underexploited,,sosi_244,,SoSIndex
